paper,item,Code,Structure,canonical_structure,domain,Measure,measure_class,Stat,role,taxon,Definition
Armstrong__1979,Armstrong__1979_Tables1-9,Table2_MGBp_density,Medial geniculate body pars parvocellularis,Medial geniculate body pars parvocellularis,NA,Density.cells.0.01mm3,Density.cells.0.01mm3,n; mean; sd; se; min; max; median,primary,Hominoids,Neuronal density summary
Armstrong__1979,Armstrong__1979_Tables1-9,Table1_MGBp_volume,Medial geniculate body pars parvocellularis,Medial geniculate body pars parvocellularis,NA,Vol.mm3,volume,value,primary,Hominoids,Volume of medial geniculate body pars parvocellularis
Armstrong__1979,Armstrong__1979_Tables1-9,Table7_MGBp_perikaryal_volume,Medial geniculate body pars parvocellularis,Medial geniculate body pars parvocellularis,NA,Vol.um3,volume,n; mean; sd; se; min; max; median,primary,Hominoids,Neuronal perikaryal-volume distribution summary
Matano_etal_1985_a,Matano_etal_1985_a_Table1,MCN_mm3,Medial_cerebellar_nuclei,Medial_cerebellar_nuclei,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",volume of the medial cerebellar nucleus in mm3
Baron_etal_1996,Baron_etal_1996_Table10,medulla_oblongata_mm3,Medulla_oblongata,Medulla_oblongata,brain_structure_volume,Vol.mm3,volume,mean,primary,Chiroptera,medulla oblongata volume
Ebinger__1974,Ebinger__1974_Tables3-4,medulla_oblongata_mm3,Medulla_oblongata,Medulla_oblongata,brain_structure_volume,Vol.mm3,volume,point,primary,Ovis,medulla oblongata volume
Reep_etal_2007,Reep_etal_2007_Table1,medulla_mm3,Medulla oblongata,Medulla_oblongata,brain_structure_volume,Vol.mm3,volume,NA,primary,Mammals,Medulla volume
Schleifenbaum__1973,Schleifenbaum__1973_Tables1-2,medulla_oblongata_mm3,Medulla_oblongata,Medulla_oblongata,brain_structure_volume,Vol.mm3,volume,point,primary,Canis,medulla oblongata volume
Sherwood_etal_2005,Sherwood_etal_2005,medulla_oblongata_mm3,Medulla_oblongata,Medulla_oblongata,brain_structure_volume,Volume.mm3,volume,mean,primary,NA,volume of the medulla oblongata (whole structure)
Sherwood_etal_2005,Sherwood_etal_2005,medulla_oblongata_SD,Medulla_oblongata,Medulla_oblongata,brain_structure_volume,Volume.mm3,volume,SD,secondary,NA,SD of medulla volume
Stephan_Pirlot_1970,Stephan_Pirlot_1970_Table1,medulla_oblongata_mm3,medulla oblongata,Medulla_oblongata,brain_structure_volume,volume,volume,value mm3,primary,Chiroptera,medulla oblongata volume (col 1)
Stephan_etal_1970,Stephan_etal_1970,medulla_oblongata_mm3,Medulla_oblongata,Medulla_oblongata,brain_structure_volume,Volume.mm3,volume,NA,primary,NA,medulla oblongata volume (Mesencephalon's reticular substance included here per the paper's footnote)
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Medulla_oblongata,Medulla_oblongata,Medulla_oblongata,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",medulla oblongata including the inseparable substantia reticularis assigned from the mesencephalon
Zilles_Rehkämper_1988,Zilles_Rehkämper_1988_Table12-2,Medulla_oblongata,Medulla_oblongata,Medulla_oblongata,brain_structure_volume,Vol.mm3,volume,NA,primary,Primates (Pongo),medulla oblongata fresh volume
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Meninges_hypophysis_nerves_etc,Meninges_hypophysis_nerves_etc,Meninges_hypophysis_nerves_etc.,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates","meninges, hypophysis, nerves etc."
Kazu_etal_2014,Kazu_etal_2014_Table1,Mesencephalon_N.n,Mesencephalon,Mesencephalon,cell_counts,N.n,count (number),NA,primary,Artiodactyla,mesencephalon neuron number
Kazu_etal_2014,Kazu_etal_2014_Table1,Mesencephalon_N.n,Mesencephalon,Mesencephalon,brain_structure_volume,N.n,count (number),NA,primary,Artiodactyla,mesencephalon neuron number
Kazu_etal_2015,Kazu_etal_2015_TABLE1,Mesencephalon_N.n,Mesencephalon,Mesencephalon,cell_counts,N.n,count (number),NA,primary,Artiodactyla,mesencephalon neuron number
Kazu_etal_2015,Kazu_etal_2015_TABLE1,Mesencephalon_N.n,Mesencephalon,Mesencephalon,brain_structure_volume,N.n,count (number),NA,primary,Artiodactyla,mesencephalon neuron number
Kazu_etal_2014,Kazu_etal_2014_Table1,Mesencephalon_N.p.mg,Mesencephalon,Mesencephalon,cell_counts,N.p.mg,density (per mass/volume),NA,primary,Artiodactyla,mesencephalon neuronal density
Kazu_etal_2014,Kazu_etal_2014_Table1,Mesencephalon_N.p.mg,Mesencephalon,Mesencephalon,brain_structure_volume,N.p.mg,density (per mass/volume),NA,primary,Artiodactyla,mesencephalon neuronal density
Kazu_etal_2015,Kazu_etal_2015_TABLE1,Mesencephalon_N.p.mg,Mesencephalon,Mesencephalon,cell_counts,N.p.mg,density (per mass/volume),NA,primary,Artiodactyla,mesencephalon neuronal density
Kazu_etal_2015,Kazu_etal_2015_TABLE1,Mesencephalon_N.p.mg,Mesencephalon,Mesencephalon,brain_structure_volume,N.p.mg,density (per mass/volume),NA,primary,Artiodactyla,mesencephalon neuronal density
Kazu_etal_2014,Kazu_etal_2014_Table1,Mesencephalon_Mass.g,Mesencephalon,Mesencephalon,cell_counts,Mass.g,mass,NA,primary,Artiodactyla,mesencephalon mass
Kazu_etal_2014,Kazu_etal_2014_Table1,Mesencephalon_Mass.g,Mesencephalon,Mesencephalon,brain_structure_volume,Mass.g,mass,NA,primary,Artiodactyla,mesencephalon mass
Kazu_etal_2015,Kazu_etal_2015_TABLE1,Mesencephalon_Mass.g,Mesencephalon,Mesencephalon,cell_counts,Mass.g,mass,NA,primary,Artiodactyla,mesencephalon mass
Kazu_etal_2015,Kazu_etal_2015_TABLE1,Mesencephalon_Mass.g,Mesencephalon,Mesencephalon,brain_structure_volume,Mass.g,mass,NA,primary,Artiodactyla,mesencephalon mass
Kazu_etal_2014,Kazu_etal_2014_Table1,Mesencephalon_O.p.N,Mesencephalon,Mesencephalon,cell_counts,O.p.N,ratio (per neuron),NA,primary,Artiodactyla,mesencephalon other-cell / neuron ratio
Kazu_etal_2014,Kazu_etal_2014_Table1,Mesencephalon_O.p.N,Mesencephalon,Mesencephalon,brain_structure_volume,O.p.N,ratio (per neuron),NA,primary,Artiodactyla,mesencephalon other-cell / neuron ratio
Kazu_etal_2015,Kazu_etal_2015_TABLE1,Mesencephalon_O.p.N,Mesencephalon,Mesencephalon,cell_counts,O.p.N,ratio (per neuron),NA,primary,Artiodactyla,mesencephalon other-cell / neuron ratio
Kazu_etal_2015,Kazu_etal_2015_TABLE1,Mesencephalon_O.p.N,Mesencephalon,Mesencephalon,brain_structure_volume,O.p.N,ratio (per neuron),NA,primary,Artiodactyla,mesencephalon other-cell / neuron ratio
Baron_etal_1996,Baron_etal_1996_Table10,mesencephalon_mm3,Mesencephalon,Mesencephalon,cell_counts,Vol.mm3,volume,mean,primary,Chiroptera,mesencephalon volume
Baron_etal_1996,Baron_etal_1996_Table10,mesencephalon_mm3,Mesencephalon,Mesencephalon,brain_structure_volume,Vol.mm3,volume,mean,primary,Chiroptera,mesencephalon volume
Ebinger__1974,Ebinger__1974_Tables3-4,mesencephalon_mm3,Mesencephalon,Mesencephalon,cell_counts,Vol.mm3,volume,point,primary,Ovis,mesencephalon volume
Ebinger__1974,Ebinger__1974_Tables3-4,mesencephalon_mm3,Mesencephalon,Mesencephalon,brain_structure_volume,Vol.mm3,volume,point,primary,Ovis,mesencephalon volume
Reep_etal_2007,Reep_etal_2007_Table1,mesencephalon_mm3,Mesencephalon,Mesencephalon,cell_counts,Vol.mm3,volume,NA,primary,Mammals,Mesencephalon volume
Reep_etal_2007,Reep_etal_2007_Table1,mesencephalon_mm3,Mesencephalon,Mesencephalon,brain_structure_volume,Vol.mm3,volume,NA,primary,Mammals,Mesencephalon volume
Schleifenbaum__1973,Schleifenbaum__1973_Tables1-2,mesencephalon_mm3,Mesencephalon,Mesencephalon,cell_counts,Vol.mm3,volume,point,primary,Canis,midbrain volume
Schleifenbaum__1973,Schleifenbaum__1973_Tables1-2,mesencephalon_mm3,Mesencephalon,Mesencephalon,brain_structure_volume,Vol.mm3,volume,point,primary,Canis,midbrain volume
Stephan_Pirlot_1970,Stephan_Pirlot_1970_Table1,mesencephalon_mm3,mesencephalon,Mesencephalon,cell_counts,volume,volume,value mm3,primary,Chiroptera,mesencephalon volume (col 3)
Stephan_Pirlot_1970,Stephan_Pirlot_1970_Table1,mesencephalon_mm3,mesencephalon,Mesencephalon,brain_structure_volume,volume,volume,value mm3,primary,Chiroptera,mesencephalon volume (col 3)
Stephan_etal_1970,Stephan_etal_1970,mesencephalon_mm3,Mesencephalon,Mesencephalon,cell_counts,Volume.mm3,volume,NA,primary,NA,mesencephalon volume
Stephan_etal_1970,Stephan_etal_1970,mesencephalon_mm3,Mesencephalon,Mesencephalon,brain_structure_volume,Volume.mm3,volume,NA,primary,NA,mesencephalon volume
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Mesencephalon,Mesencephalon,Mesencephalon,cell_counts,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",mesencephalon without substantia reticularis (the inseparable reticular portion is assigned to medulla oblongata)
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Mesencephalon,Mesencephalon,Mesencephalon,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",mesencephalon without substantia reticularis (the inseparable reticular portion is assigned to medulla oblongata)
Zilles_Rehkämper_1988,Zilles_Rehkämper_1988_Table12-2,Mesencephalon,Mesencephalon,Mesencephalon,cell_counts,Vol.mm3,volume,NA,primary,Primates (Pongo),mesencephalon (incl. tectum + ventral tegmentum) fresh volume
Zilles_Rehkämper_1988,Zilles_Rehkämper_1988_Table12-2,Mesencephalon,Mesencephalon,Mesencephalon,brain_structure_volume,Vol.mm3,volume,NA,primary,Primates (Pongo),mesencephalon (incl. tectum + ventral tegmentum) fresh volume
Reader_Laland_2002,Reader_Laland_2002,Brainstem_volume,Mesencephalon + Medulla_oblongata,Mesencephalon + Medulla_oblongata,NA,Volume,volume,point,secondary,Primates (116 of 203 species surveyed),"sum of mesencephalon and medulla oblongata volumes, as computed by the authors from the same volumetric sources"
Frahm_etal_1998,Frahm_etal_1998_Table1,Middle_temporal_visual_area_mm3,Middle_temporal_visual_area,Middle_temporal_visual_area,brain_structure_volume,Vol.mm3,volume,NA,primary,Insectivora & Primates,Middle temporal visual area (Vol.mm3)
Hutsler_etal_2005,Hutsler_etal_2005_Table1,regional_motor_premotor_sensory_subset,Motor/premotor/somatosensory cortex,Motor/premotor/somatosensory cortex,NA,presence,presence,NA,info,13 mammal species,whether the species is in the three-region analysis
Campos_Welker_1976,Campos_Welker_1976_Table1,neocortex_neuronal_density_per_mm3,Neocortex,Neocortex,cell_counts,Density.cells.mm3,Density.cells.mm3,value,primary,Hystricomorph rodents,Neuronal density
Campos_Welker_1976,Campos_Welker_1976_Table1,neocortex_neuronal_density_per_mm3,Neocortex,Neocortex,brain_structure_volume,Density.cells.mm3,Density.cells.mm3,value,primary,Hystricomorph rodents,Neuronal density
Collins_etal_2016,Collins_etal_2016_Table1,cells_per_cm2,Neocortex,Neocortex,cell_counts,Density.per_cm2,Density.per_cm2,NA,primary,Primates,cell density per cm2 surface
Collins_etal_2016,Collins_etal_2016_Table1,cells_per_cm2,Neocortex,Neocortex,brain_structure_volume,Density.per_cm2,Density.per_cm2,NA,primary,Primates,cell density per cm2 surface
Collins_etal_2016,Collins_etal_2016_Table1,neurons_per_cm2,Neocortex,Neocortex,cell_counts,Density.per_cm2,Density.per_cm2,NA,primary,Primates,neuron density per cm2 surface
Collins_etal_2016,Collins_etal_2016_Table1,neurons_per_cm2,Neocortex,Neocortex,brain_structure_volume,Density.per_cm2,Density.per_cm2,NA,primary,Primates,neuron density per cm2 surface
Young_etal_2013_b,Young_etal_2013_b_Table1,cell_density_per_cm2,Neocortex,Neocortex,cell_counts,Density.per_cm2,Density.per_cm2,NA,secondary,Primates,cell density per cm2 of cortical surface
Young_etal_2013_b,Young_etal_2013_b_Table1,cell_density_per_cm2,Neocortex,Neocortex,brain_structure_volume,Density.per_cm2,Density.per_cm2,NA,secondary,Primates,cell density per cm2 of cortical surface
Young_etal_2013_b,Young_etal_2013_b_Table1,neuron_density_per_cm2,Neocortex,Neocortex,cell_counts,Density.per_cm2,Density.per_cm2,NA,secondary,Primates,neuron density per cm2 of cortical surface
Young_etal_2013_b,Young_etal_2013_b_Table1,neuron_density_per_cm2,Neocortex,Neocortex,brain_structure_volume,Density.per_cm2,Density.per_cm2,NA,secondary,Primates,neuron density per cm2 of cortical surface
Collins_etal_2010,Collins_etal_2010_DatasetS1,cell_density_per_g,Neocortex,Neocortex,cell_counts,Density.per_g,Density.per_g,NA,primary,Primates,cells per gram of tissue
Collins_etal_2010,Collins_etal_2010_DatasetS1,cell_density_per_g,Neocortex,Neocortex,brain_structure_volume,Density.per_g,Density.per_g,NA,primary,Primates,cells per gram of tissue
Collins_etal_2010,Collins_etal_2010_DatasetS1,neuron_density_per_g,Neocortex,Neocortex,cell_counts,Density.per_g,Density.per_g,NA,primary,Primates,neurons per gram of tissue
Collins_etal_2010,Collins_etal_2010_DatasetS1,neuron_density_per_g,Neocortex,Neocortex,brain_structure_volume,Density.per_g,Density.per_g,NA,primary,Primates,neurons per gram of tissue
Collins_etal_2016,Collins_etal_2016_Table1,cells_per_g,Neocortex,Neocortex,cell_counts,Density.per_g,Density.per_g,NA,primary,Primates,cell density per g tissue
Collins_etal_2016,Collins_etal_2016_Table1,cells_per_g,Neocortex,Neocortex,brain_structure_volume,Density.per_g,Density.per_g,NA,primary,Primates,cell density per g tissue
Collins_etal_2016,Collins_etal_2016_Table1,neurons_per_g,Neocortex,Neocortex,cell_counts,Density.per_g,Density.per_g,NA,primary,Primates,neuron density per g tissue
Collins_etal_2016,Collins_etal_2016_Table1,neurons_per_g,Neocortex,Neocortex,brain_structure_volume,Density.per_g,Density.per_g,NA,primary,Primates,neuron density per g tissue
Collins_etal_2010,Collins_etal_2010_DatasetS1,cell_density_per_mm2,Neocortex,Neocortex,cell_counts,Density.per_mm2,Density.per_mm2,NA,primary,Primates,cells per mm2 of cortical surface
Collins_etal_2010,Collins_etal_2010_DatasetS1,cell_density_per_mm2,Neocortex,Neocortex,brain_structure_volume,Density.per_mm2,Density.per_mm2,NA,primary,Primates,cells per mm2 of cortical surface
Collins_etal_2010,Collins_etal_2010_DatasetS1,neuron_density_per_mm2,Neocortex,Neocortex,cell_counts,Density.per_mm2,Density.per_mm2,NA,primary,Primates,neurons per mm2 of cortical surface
Collins_etal_2010,Collins_etal_2010_DatasetS1,neuron_density_per_mm2,Neocortex,Neocortex,brain_structure_volume,Density.per_mm2,Density.per_mm2,NA,primary,Primates,neurons per mm2 of cortical surface
Iwaniuk_etal_2001,Iwaniuk_etal_2001_Table4,Neocortex size,Neocortex,Neocortex,cell_counts,Neocortex.residual,Neocortex.residual,NA,primary,Primates,relative neocortex size (residual from the regression against body size)
Iwaniuk_etal_2001,Iwaniuk_etal_2001_Table4,Neocortex size,Neocortex,Neocortex,brain_structure_volume,Neocortex.residual,Neocortex.residual,NA,primary,Primates,relative neocortex size (residual from the regression against body size)
Heldstab_etal_2016,Heldstab_etal_2016_TableS1,neocortex_g,Neocortex,Neocortex,cell_counts,NeocortexSize.g,NeocortexSize.g,NA,primary,Primates,neocortex size in grams
Heldstab_etal_2016,Heldstab_etal_2016_TableS1,neocortex_g,Neocortex,Neocortex,brain_structure_volume,NeocortexSize.g,NeocortexSize.g,NA,primary,Primates,neocortex size in grams
__merging_cortical_areas,Mota_etal_2019_SupplementaryTableS1 (active); Mota_Herculano-Houzel_2015_TableS1 (superseded where 2019 re-reports),CorticalThickness.mm,Neocortex,Neocortex,cell_counts,Thickness.mm,Thickness.mm,NA,primary,Mammals,Mean cortical (grey-matter) thickness of one hemisphere.
__merging_cortical_areas,Mota_etal_2019_SupplementaryTableS1 (active); Mota_Herculano-Houzel_2015_TableS1 (superseded where 2019 re-reports),CorticalThickness.mm,Neocortex,Neocortex,brain_structure_volume,Thickness.mm,Thickness.mm,NA,primary,Mammals,Mean cortical (grey-matter) thickness of one hemisphere.
Campos_Welker_1976,Campos_Welker_1976_Table1,neocortex_mean_neurons_per_sample,Neocortex,Neocortex,cell_counts,Count.sample,count (number),value,primary,Hystricomorph rodents,Mean neurons per 162000 um3 sample
Campos_Welker_1976,Campos_Welker_1976_Table1,neocortex_mean_neurons_per_sample,Neocortex,Neocortex,brain_structure_volume,Count.sample,count (number),value,primary,Hystricomorph rodents,Mean neurons per 162000 um3 sample
Campos_Welker_1976,Campos_Welker_1976_Table1,neocortex_total_neuron_number,Neocortex,Neocortex,cell_counts,Count.cells,count (number),value,primary,Hystricomorph rodents,Estimated total neuron number
Campos_Welker_1976,Campos_Welker_1976_Table1,neocortex_total_neuron_number,Neocortex,Neocortex,brain_structure_volume,Count.cells,count (number),value,primary,Hystricomorph rodents,Estimated total neuron number
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table1,areas_shown,Neocortex,Neocortex,cell_counts,count,count (number),NA,primary,"Mammalia, 19 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, carnivores, primates)",number of cortical areas indicated in the cited parcellation study
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table1,areas_shown,Neocortex,Neocortex,brain_structure_volume,count,count (number),NA,primary,"Mammalia, 19 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, carnivores, primates)",number of cortical areas indicated in the cited parcellation study
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table1,n_areas_extrapolated,Neocortex,Neocortex,cell_counts,count,count (number),NA,secondary,"Mammalia, 19 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, carnivores, primates)",extrapolated number of cortical areas in the whole neocortex
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table1,n_areas_extrapolated,Neocortex,Neocortex,brain_structure_volume,count,count (number),NA,secondary,"Mammalia, 19 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, carnivores, primates)",extrapolated number of cortical areas in the whole neocortex
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table3,n_areas,Neocortex,Neocortex,cell_counts,count,count (number),NA,primary,"Mammalia, 4 spp. (tree shrew, rat, cat, macaque)",number of cortical areas in the subnetwork
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table3,n_areas,Neocortex,Neocortex,brain_structure_volume,count,count (number),NA,primary,"Mammalia, 4 spp. (tree shrew, rat, cat, macaque)",number of cortical areas in the subnetwork
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table3,n_edges,Neocortex,Neocortex,cell_counts,count,count (number),NA,primary,"Mammalia, 4 spp. (tree shrew, rat, cat, macaque)",total number of area-area connections (edges) in the subnetwork
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table3,n_edges,Neocortex,Neocortex,brain_structure_volume,count,count (number),NA,primary,"Mammalia, 4 spp. (tree shrew, rat, cat, macaque)",total number of area-area connections (edges) in the subnetwork
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table4,n_areas_in_group,Neocortex,Neocortex,cell_counts,count,count (number),NA,primary,"Mammalia, 11 spp. (opossum, rat, tree shrew, flying fox, squirrel, bushbaby, marmoset, squirrel monkey, owl monkey, cat, macaque)","number of areas behind an aggregate row, parsed from kind_of_areas_printed"
Changizi_Shimojo_2005,Changizi_Shimojo_2005_Table4,n_areas_in_group,Neocortex,Neocortex,brain_structure_volume,count,count (number),NA,primary,"Mammalia, 11 spp. (opossum, rat, tree shrew, flying fox, squirrel, bushbaby, marmoset, squirrel monkey, owl monkey, cat, macaque)","number of areas behind an aggregate row, parsed from kind_of_areas_printed"
